CODE_OA;NUM_OA;LIAISON;SENS;PR_OA;ABS_DEB;NUM_EXPLOIT;NOM_USAGE;FAMILLE;TYPE_OUVRAGE;MATERIAUX;DATE_MS;NBRE_TABLIERS;NBRE_TRAVEE;GABARIT;LONGUEUR;LARGEUR;SECT_COURANTE;IQOA;NOTE_URGENCE
138;A1_PP_155.4;5;3;109 +0354;109262;PP 2;PP 39;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;30.26;30.26;2;9
139;A1_PS_156.1;5;3;108 +0685;108584;OA 5;PS 13;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;53.2;10;10;2;9
140;A1_PV_156.5;5;3;108 +0290;108189;PV 6;PV 58;PV;PICF (Cadre Fermé);Béton armé;;0;1;3.5;4.02;37.42;37.42;2;8
141;A1_PP_157.3;5;3;107 +0413;107315;PP 3;PP 40;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3;31.62;31.62;2;6
142;A1_PV_158.6;5;3;106 +0143;106065;PV 7;PV 59;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;30.74;30.74;2;6
143;A1_PV_159.1;5;3;105 +0653;105566;PV 8;PV 60;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;30.08;30.08;2;14
144;A1_PV_160.2;5;3;104 +0590;104494;PV 9;PV 61;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;30.68;30.68;1;3
145;A1_PV_162.6;5;3;102 +0185;102079;PV 10;PV 62;PV;PICF (Cadre Fermé);Béton armé;;1;1;4;4.7;45.48;45.48;2;14
146;A1_PV_162.8;5;3;101 +0942;101827;PV 11;PV 63;PV;PICF (Cadre Fermé);Béton armé;;1;1;4;4.7;32.54;32.54;2;9
147;A1_PP_163.7;5;3;101 +0100;100985;PP 4;PP 41;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;28.76;28.76;1;3
148;A1_PV_165.2;5;3;99 +0573;99448;PV 12;PV 64;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;40.48;40.48;1;0
149;A1_PV_167.4;5;3;97 +0364;97240;PV 13;PV 65;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;34.93;34.93;2;27
150;A1_PS_169.1;5;3;95 +0676;95555;OA 6;PS 14;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;54.2;8;8;2;3
151;A1_PV_171.3;5;3;93 +0440;93321;PV 14;PV 66;PV;PICF (Cadre Fermé);Béton armé;;1;1;3.5;4.02;0;NON;2 S;48
152;A1_PI_173.3;5;3;91 +0432;91309;PI 1;PI 10;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;16.09;36;36;2;3
153;A1_PI_173.8;5;3;90 +0908;90819;PI 2;PI 11;PI;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;2;3;0;61;12;12;2;17
154;A1_PV_174.5;5;3;90 +0222;90133;PV 1;PV 67;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;37.96;37.96;2 S;43
155;A1_PS_175.4;5;3;89 +0304;89210;PS 1;PS 15;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;10;10;2;11
156;A1_PV_176.7;5;3;88 +0117;87978;PV 2;PV 68;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;38.66;38.66;2 S;33
157;A1_PV_177.5;5;3;87 +0203;87076;PV 3;PV 69;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;38.66;38.66;2 E;31
158;A1_PP_178.6;5;3;86 +0090;85967;PP 1;PP 42;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;42.14;42.14;1;8
159;A1_PV_180.3;5;3;84 +0398;84262;PV 5;PV 70;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;38.1;38.1;2 S;43
160;A1_PP_181.4;5;3;83 +0313;83168;PP 2;PP 43;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;37.78;37.78;2 S;40
161;A1_PV_182.5;5;3;82 +0199;82049;PV 5;PV 71;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;38.1;38.1;2;11
162;A1_PP_183.5;5;3;81 +0282;81106;PP 3;PP 44;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;38.66;38.66;2;11
163;A1_PI_183.9;5;3;80 +0882;80721;PI 13;PI 12;PI;PIPBP PSPBP (Poutres BP);Béton armé;;2;1;0;38;12.5;12.5;2;19
164;A1_PV_184.4;5;3;80 +0341;80180;PV 6;PV 72;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;59.13;59.13;2;24
165;A1_PV_185.6;5;3;79 +0153;78972;PV''7;PV 72 bis;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;38.92;38.92;2;17
166;A1_PV_186.2;5;3;78 +0496;78319;PV ''8;PV 72 ter;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;41.26;41.26;1;0
167;A1_PV_186.1;5;3;77 +0782;77607;PV  9;PV 72 pénétrante;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;39.02;NON;2;3
168;A1_PI_186.1;5;3;77 +0762;77587;PI 4;PI 13;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;14;36;36;2 E;21
169;A1_PS_187.2;5;3;77 +0521;77346;PS 2;PS 15bis;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;6
170;A1_PP_188.4;5;3;76 +0308;76138;PP 1;PP 45;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;36.3;36.3;1;3
171;A1_PV_188.5;5;3;76 +0292;76122;PV 1;PV 73;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;40.99;40.99;2;3
172;A1_VIA_188.6;5;3;76 +0197;76027;VIADUC LAHLOU;Pont sur l''oued Lahlou;VIA;VIPP;Béton armé;;2;3;0;104.7;11.75;11.75;2;22
173;A1_PI_188.8;5;3;75 +0981;75820;PI 1;PI 14;PI;PIPBA PSPBA (Poutres BA);Béton armé;;2;1;0;25;11.75;11.75;2;0
174;A1_PP_188.9;5;3;75 +0819;75658;PP 2;PP 46;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;46.98;46.98;1;6
175;A1_PS_189.5;5;3;75 +0242;75081;PS1;PS 16;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;65.95;8;8;2;12
176;A1_PP_190.3;5;3;74 +0452;74337;PP 4;PP 47;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;40.04;40.04;1;3
177;A1_PP_190.6;5;3;74 +0067;73952;PP 4;PP 48;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.94;40.04;40.04;2;6
178;A1_VIA_192.0;5;3;72 +0730;72594;VIADUC RHARIFA;Pont sur l''oued Gharifa;VIA;VIPP;Béton armé;;2;5;0;173.6;23.5;23.5;2;9
179;A1_VIA_193.1;5;3;71 +0620;71492;VIADUC AFFLUENT GHARIFA;Pont sur affluent oued Gharifa;VIA;VIPP;Béton armé;;2;2;0;69.8;23.5;23.5;2;8
180;A1_PS_193.3;5;3;71 +0452;71324;PS 2;PS 17;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;56.91;10;10;2;15
181;A1_PV_194.4;5;3;70 +0378;70261;PV 2;PV 74;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;35.8;35.8;2;9
182;A1_PV_194.8;5;3;69 +0883;69778;PV 3;PV 75;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;35.7;35.7;2;11
183;A1_PS_195.5;5;3;69 +0275;69170;PS 3;PS 18;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.12;8;8;2;6
184;A1_PV_196.1;5;3;68 +0646;68539;PV 4;PV 76;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;31.84;31.84;2;3
185;A1_PS_200.7;5;3;64 +0083;63985;PS 4;PS 19;PS;PIPBP PSPBP (Poutres BP);Béton armé;;1;7;0;325.95;10;10;2;23
186;A1_VIA_201.6;5;3;63 +0118;63032;VIADUC EL HACHEF;Pont sur l''oued El Hachef;VIA;VIPP;Béton armé;;2;5;0;174.5;23.5;23.5;2 ES;72
187;A1_PI_204.6;5;3;60 +0145;60096;PI 2;PI 15;PI;PIPBA PSPBA (Poutres BA);Béton armé;;2;1;0;25;11.75;11.75;2;9
188;A1_VIA_206.1;5;3;58 +0680;58643;VIADUC TAHADART;Viaduc Tahadart;VIA;VIPP;Béton armé;;2;34;0;1370.2;23.8;23.8;1;0
189;A1_PS_207.8;5;3;56 +0946;56909;PS 5;PS 20;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.12;8;8;2;6
190;A1_PV_209.5;5;3;55 +0242;55188;PV 5;PV 77;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;30.17;30.17;2;9
191;A1_PS_211.8;5;3;52 +0899;52880;PS 6;PS 21;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.12;8;8;2;6
192;A1_PV_213.5;5;3;51 +0240;51240;PV 6;PV 78;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;31.84;31.84;2;9
193;A1_PV_214.6;501;3;1 +0614;1622;PV  7;PV  79;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;31.45;31.45;1;11
194;A1_PI_215.0;501;3;1 +0246;1254;PI16;PI16;PI;;;;0;0;0;0;0;NON;2 S;24
195;A1_PS_215.0;501;3;1 +0246;1254;OUV 1-1;PS 22;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;2;4;0;0;0;NON;2;12
196;A2_PS_15.2;2;3;15 +0244;15244;PS 1;PS 1;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;3;0;54.8;8;8;2;38
197;A2_PS_16.4;2;3;16 +0417;16418;PS 2;PS 2;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;3;0;54;8;8;2 S;62
623;A4_PV_16.5;5;3;33 +0564;33426;PV 165;PV 6;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.22;26.75;26.75;2;3
689;A5_PI_59.2;1;3;119 +0157;119403;PI 3;PI 6;PI;VIPP;Béton armé;;2;1;0;39;12;12;2;17
690;A5_PP_59.4;1;3;119 +0399;119645;PP 6;PP 6;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3.14;63;63;1;0
691;A5_PV_60.2;1;3;120 +0192;120446;PV 6;PV 7;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;37.86;37.86;2 S;24
692;A5_PP_61.1;1;3;121 +0130;121401;PP 7;PP 7;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.92;36.62;36.62;2 S;32
693;A5_PS_63.1;1;3;123 +0119;123375;PS 9;PS 12;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;68;10;10;2;11
694;A5_PS_64.6;1;3;124 +0595;124841;PS 10;PS 13;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;1;4;0;68;8;8;1;0
695;A5_PS_66.3;1;3;126 +0343;126579;PS 11;PS 14;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;10;10;2;6
696;A5_PS_66.1;1;3;126 +0950;127186;PS 12;PS 15;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;2;4;0;68;8.25;8.25;1;0
697;A5_PP_67.9;1;3;127 +0905;128135;PP 8;PP 8;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3;45.19;45.19;1;3
698;A5_PV_69.6;1;3;129 +0620;129827;PV 7;PV 8;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;39.61;39.61;1;0
699;A5_PP_70.6;1;3;130 +0582;130780;PP 9;PP 8 bis;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3;44.06;44.06;1;0
700;A5_PV_71.7;1;3;131 +0673;131864;PV 8;PV 9;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.63;41.48;41.48;1;0
701;A5_PS_73.1;1;3;133 +0141;133324;PS 13;PS 16;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;10;10;2;6
702;A5_PP_74.2;1;3;134 +0185;134360;PP 10;PP 9;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.92;37.56;37.56;1;3
703;A5_PV_75.4;1;3;135 +0380;135547;PV 9;PV 10;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.18;37.2;37.2;1;0
704;A5_PV_77.5;1;3;137 +0458;137608;PV 10;PV 11;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.37;36.93;36.93;1;0
705;A5_PAS_79.1;1;3;139 +0090;139233;PASSERELLE PIETONS;PAS 3;PAS;PIPBA PSPBA (Poutres BA);Béton armé;;1;6;0;79.7;3.5;3.5;2 S;27
706;A5_PS_80.1;1;3;140 +0120;140258;PS 11 bIS;PS 17;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;8;8;2;6
707;A5_PS_80.1;1;3;140 +0950;141088;PS 14;PS 18;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;10;10;1;3
708;A5_PP_82.5;1;3;142 +0509;142634;PP 12;PP 10;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.92;49.31;49.31;1;0
709;A5_PS_82.8;1;3;142 +0775;142900;PS 15;PS 19;PS;PIDP PSDP (Dalle Précontrainte);Béton précontraint;;2;4;0;68;8.25;8.25;2;11
710;A5_PS_83.3;1;3;143 +0255;143358;PS 16;PS 20;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62;10;10;2;11
711;A5_PAS_84.6;1;3;144 +0600;144685;PAS 1;PAS 4;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;37;3.5;3.5;1;6
712;A5_PS_85.0;1;3;145 +0023;145105;PS 1;PS 21;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;60.98;8;8;1;11
713;A5_PV_86.4;1;3;146 +0390;146520;PV 1;PV 12;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.47;36.71;36.71;2;6
714;A5_PP_87.4;1;3;147 +0400;147533;PP 1;PP 11;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;3;41.84;41.84;1;3
715;A5_PS_88.1;1;3;148 +0130;148171;PS 2;PS 22;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;60.98;8;8;2;14
716;A5_PAS_88.8;1;3;148 +0810;148851;PAS 5;PAS 5;PAS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;2;0;37;3.5;3.5;2 S;27
717;A5_PV_89.8;1;3;149 +0820;149772;PV 2;PV 13;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.84;36.69;36.69;2 S;32
718;A5_PV_92.4;1;3;152 +0433;152426;PV 3;PV 14;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;38.89;5.2;5.2;1;0
719;A5_PI_94.2;1;3;154 +0151;154238;PI 1;PI 7;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;12.45;36.21;36.21;2 S;24
720;A5_PP_94.4;1;3;154 +0443;154530;PP12;PP12;PP;;;;0;0;0;0;0;NON;2;6
721;A5_PV_95.2;1;3;155 +0200;155308;PV 4;PV 15;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;35.2;5.2;5.2;1;0
722;A5_PS_97.3;1;3;157 +0317;157438;PS 2bis;PS 23;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;58;8;8;2;11
723;A5_PS_98.9;1;3;158 +0856;158908;PS 3;PS 24;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;60.98;8;8;2;16
724;A5_VIA_101.0;1;3;161 +0000;161068;Pont sur oued Oum Rbia;Pont sur oued Oum Rbia;VIA;Caisson voussoirs coulés en place;Béton précontraint;;2;5;0;449;11.22;11.22;3 S;60.4
725;A5_PS_101.1;1;3;161 +0056;161124;PS 3bIS;PS 25;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;64.77;8;8;1;8
726;A5_PS_101.4;1;3;161 +0371;161439;PS 4;PS 26;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;65.58;10.7;10.7;2;16
727;A5_PAS_101.9;1;3;161 +0850;161918;PAS 6;PAS 6;PAS;;;;0;0;0;0;0;NON;1;3
728;A5_PS_102.3;1;3;162 +0311;162432;PS 5;PS 27;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.2;12;12;2;9
729;A5_PS_103.2;1;3;163 +0242;163359;PS 6;PS 28;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;61.03;10;10;2;8
730;A5_PS_104.1;1;3;164 +0950;164978;PS 7;PS 29;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;60.98;8;8;1;8
1131;PI_223;3;3;339 +0007;339643;PI223;PI223;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;0;38.76;NON;2;3
1132;PP242;3;3;340 +0907;341537;PP242;PP242;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;27.78;NON;1;0
1133;A7_PV_340.4;3;3;341 +0486;342091;PV247;PV247;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.79;30.04;30.04;1;0
1134;A7_PI_341.4;3;3;342 +0417;343003;PI257;PI257;PI;PIPO (Portique Ouvert);Béton armé;;0;0;0;0;23.25;23.25;2;3
1135;A7_PI_342.1;3;3;343 +0155;343730;PI264;PI264;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;0;23.3;23.3;2;3
1136;A7_PP_343.3;3;3;344 +0318;344848;PP276;PP276;PP;PICF (Cadre Fermé);Béton armé;;1;0;2.5;2.5;28;28;1;0
1137;A7_PP_345.5;3;3;346 +0520;347006;PP298;PP298;PP;PICF (Cadre Fermé);Béton armé;;1;0;2.5;2.55;0;NON;1;0
1138;A7_PP_346.1;3;3;347 +0195;347661;PP304;PP304;PP;PICF (Cadre Fermé);Béton armé;;1;0;2.5;2.5;27.9;27.9;1;3
1139;A7_PP_347.5;3;3;348 +0563;349012;PP318;PP318;PP;PICF (Cadre Fermé);Béton armé;;1;0;2.5;2.5;29.3;29.3;1;3
1140;A7_PI_350.7;3;3;351 +0771;352130;PI350;PI350;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;30.3;0;NON;2;6
1142;A7_PI_360.9;3;3;361 +0953;362184;PI452;PI452;PI;PIPO (Portique Ouvert);Béton armé;;1;0;0;17.26;34.79;34.79;2;3
1144;A7_PV_363.7;3;3;364 +0738;364925;PV480;PV480;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.5;32.06;32.06;1;0
1145;A7_PV_369.2;3;3;370 +0281;370414;PV535;PV535;PV;PICF (Cadre Fermé);Béton armé;;1;0;4.5;4.83;42.88;42.88;2;3
1150;PV_12;3;3;373 +0506;373627;PV 12;PV_12;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.28;34.43;34.43;1;0
1152;PP_25;3;3;374 +0878;374985;PP25;PP_25;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;44.68;44.68;1;0
1153;PV_22;3;3;427 +0280;427555;PV 22;PV 22;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;29.56;29.56;2;3
1154;PI_31;3;3;375 +0477;375580;PI31;PI_31;PI;PIPO (Portique Ouvert);Béton armé;;1;1;5.1;40.07;10;10;2;3
1155;PP_67;3;3;422 +0788;422800;PP67;PP_67;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;2.5;29.74;29.74;1;0
1157;PV_77;3;3;429 +0079;429365;PV77;PV_77;PV;PICF (Cadre Fermé);Béton armé;;0;1;4.5;4.5;29.44;29.44;1;0
1158;PS_78;3;3;380 +0190;380325;PS78;PS_78;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;5.1;59.2;8;8;2;3
1160;PV_94;3;3;388 +0063;388217;PV 94;PV_94;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;4.5;33.52;33.52;2;3
819;A7_PV_53.5;3;3;53 +0505;53613;PV 1;PV 4;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.3;38.53;38.53;2;3
820;A7_PV_55.4;3;3;55 +0429;55575;PV 2;PV 5;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.92;60.62;60.62;2;3
821;A7_PS_57.1;3;3;57 +0980;58127;PS 1;PS 29;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.78;8;8;2;25
822;A7_PS_58.9;3;3;58 +0850;58982;PS 2;PS 30;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.78;8;8;2;17
823;A7_PI_59.9;3;3;59 +0928;60055;PI 1;PI 7;PI;PIPO (Portique Ouvert);Béton armé;;2;1;0;12.58;14.51;14.51;2 S;32
824;A7_PV_61.0;3;3;61 +0040;61141;PV 3;PV 6;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;40.73;40.73;2;9
825;A7_PS_61.7;3;3;61 +0741;61842;PS 3;PS 31;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;56.9;8;8;2 S;49
826;A7_PP_62.5;3;3;62 +0540;62640;PP 1;PP 1;PP;PICF (Cadre Fermé);Béton armé;;1;1;2.5;3;37.5;37.5;2;6
827;A7_PS_63.6;3;3;63 +0573;63671;PS 4;PS 32;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.78;8;8;2;9
828;A7_PI_65.1;3;3;65 +0105;65192;PI 2;PI 8;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;13.88;48.81;48.81;2 S;30
829;A7_PI_65.4;3;3;65 +0357;65444;PI 3;PI 9;PI;PIPO (Portique Ouvert);Béton armé;;2;1;0;18.66;15.88;15.88;2 S;24
830;A7_PS_66.4;3;3;66 +0362;66447;PS 5;PS 33;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;62.78;8;8;2;25
831;A7_PS_67.2;3;3;67 +0150;67221;PS 6;PS 34;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;56.9;8;8;2 S;60
832;A7_PI_68.2;3;3;68 +0180;68251;PI 4;PI 10;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;12.86;46.38;46.38;2 S;33
833;A7_PV_69.2;3;3;69 +0170;68858;PV 11;PV 7;PV;PICF (Cadre Fermé);Béton armé;;1;1;4.5;5.2;37.34;37.34;2;11
834;A7_PS_70.5;3;3;70 +0549;70224;PS 25;PS 35;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;17
835;A7_PS_72.3;3;3;72 +0260;71914;PS 42;PS 36;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;17
836;A7_PV_73.8;3;3;73 +0776;73418;PV 57;PV 8;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.24;37.24;2;6
837;A7_PS_76.7;3;3;76 +0740;76437;PS 87;PS 37;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;17
838;A7_PV_78.3;3;3;78 +0349;77944;PV 103;PV 9;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.05;37.05;1;3
839;A7_PV_79.3;3;3;79 +0340;78838;PV 113;PV 10;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.24;37.24;2;16
840;A7_PS_81.3;3;3;81 +0269;80951;PS 132;PS 38;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;14
841;A7_PV_82.2;3;3;82 +0170;81952;PV 141;PV 11;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.5;37.5;1;3
842;A7_PS_83.7;3;3;83 +0720;83603;PS 157;PS 39;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;17
843;A7_PS_84.8;3;3;84 +0799;84808;PS 167;PS 40;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;63.94;10;10;2;11
844;A7_PS_86.9;3;3;86 +0880;87066;PS 188;PS 41;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;17
845;A7_PV_88.4;3;3;88 +0402;88770;PV 204;PV 12;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;39.32;39.32;1;3
846;A7_PV_89.4;3;3;89 +0360;89815;PV 213;PV 13;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.4;37.4;1;3
847;A7_PI_90.5;3;3;90 +0478;90929;PI 224;PI 11;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;11.24;32.5;32.5;2;3
848;A7_PS_91.9;3;3;91 +0860;92297;PS 238;PS 42;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;12
849;A7_PV_93.2;3;3;93 +0152;93581;PV 251;PV 14;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;37.08;37.08;1;3
850;A7_PV_94.5;3;3;94 +0540;94966;PV 265;PV 15;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.2;40.98;40.98;2;11
851;A7_PP_95.4;3;3;95 +0410;95821;PP 274;PP 2;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;3.2;38.52;38.52;1;0
852;A7_PP_96.2;3;3;96 +0220;96609;PP 282;PP 3;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;3.2;47.19;47.19;2;3
853;A7_PV_96.8;3;3;96 +0780;97169;PV 287;PV 16;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;41.2;41.2;1;3
854;A7_PS_98.2;3;3;98 +0225;98584;PS 302;PS 43;PS;PIBA PSBA (Dalle Béton Armé);Béton armé;;1;4;0;59;8;8;2;6
855;A7_PV_99.7;3;3;99 +0665;100022;PV 316;PV 17;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;38.34;38.34;1;0
856;A7_VIA_101.0;3;3;101 +0000;101334;Pont sur oued Zouar;Pont sur oued Zouar;VIA;VIPP;Béton précontraint;;2;5;0;173.5;11.5;11.5;2 S;30
857;A7_PI_101.4;3;3;101 +0396;101730;PI 333;PI 12;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;13.91;30.72;30.72;1;0
858;A7_PV_102.8;3;3;102 +0820;103141;PV 348;PV 18;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.3;41.2;41.2;1;0
859;A7_PI_103.9;3;3;103 +0902;104203;PI 359;PI 13;PI;PIPO (Portique Ouvert);Béton armé;;1;1;0;11.16;32.51;32.51;1;0
860;A7_PI_105.5;3;3;105 +0457;105726;PI 374;PI 14;PI;PIPBP PSPBP (Poutres BP);Béton armé;;2;1;0;17.92;11.5;11.5;2;6
861;A7_VIA_106.0;3;3;106 +0000;106239;Pont sur oued Oum Rbia;Pont sur oued Oum Rbia;VIA;VIPP;;;2;6;0;0;0;NON;2 S;46
862;A7_PV_106.8;3;3;106 +0784;107023;PV 387;PV 19;PV;PICF (Cadre Fermé);Béton armé;;1;1;0;5.6;49.18;49.18;1;3
863;A7_PP_107.2;3;3;107 +0160;107405;PP 391;PP 4;PP;PICF (Cadre Fermé);Béton armé;;1;1;0;3.2;48.24;48.24;1;0
