LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;CD_POSIT_INF__POSIT;CD_SECUR_INF__TYPE;ABS_DEB;ABS_FIN
2;2;Axe;glissiére métallique;280810;280906
2;2;Axe;glissiére en beton;280906;281861
2;2;Axe;glissiére en beton;281858;283402
2;2;Rive;glissiére métallique;281859;281958
2;2;Rive;glissiére métallique;282296;282504
2;2;Rive;glissiére métallique;283041;284023
2;2;Axe;glissiére métallique;283394;283506
2;2;Axe;glissiére en beton;283498;284763
2;2;Rive;glissiére métallique;284125;284218
2;2;Rive;glissiére métallique;284233;284448
2;2;Rive;glissiére métallique;284510;285348
2;2;Axe;glissiére métallique;284763;284863
2;2;Axe;glissiére en beton;284863;286703
2;2;Rive;glissiére métallique;285863;286444
2;2;Rive;glissiére métallique;286600;286934
2;2;Axe;glissiére métallique;286703;286800
2;2;Axe;glissiére en beton;286800;288464
2;2;Rive;glissiére métallique;287073;287945
2;2;Rive;glissiére métallique;287946;288775
2;2;Axe;glissiére métallique;288455;288567
2;2;Axe;glissiére en beton;288558;289880
2;2;Rive;glissiére métallique;289040;289322
2;2;Axe;glissiére en beton;290196;289779
2;2;Rive;glissiére métallique;290196;289779
2;2;Rive;glissiére en beton;290584;291715
2;2;Axe;glissiére métallique;291253;291365
2;2;Axe;glissiére en beton;291357;294896
2;2;Rive;glissiére métallique;292094;292649
2;2;Rive;glissiére métallique;292656;292710
2;2;Rive;glissiére métallique;292840;294051
2;2;Rive;glissiére métallique;294059;294196
2;2;Rive;glissiére métallique;294540;295390
2;2;Axe;glissiére métallique;294887;294999
2;2;Axe;glissiére en beton;294991;295892
2;2;Rive;glissiére métallique;295391;295486
2;2;Rive;glissiére métallique;295487;296626
2;2;Axe;glissiére métallique;295882;295995
2;2;Axe;glissiére en beton;295989;297096
2;2;Rive;glissiére métallique;296628;296799
2;2;Rive;glissiére métallique;297008;297511
2;2;Axe;glissiére métallique;297087;297191
2;2;Axe;glissiére en beton;297184;297240
2;2;Axe;glissiére en beton;297247;299176
2;2;Rive;glissiére métallique;297639;298267
2;2;Rive;glissiére en beton;298494;299230
2;2;Axe;glissiére métallique;299168;299272
2;2;Axe;glissiére en beton;299264;300073
2;2;Rive;glissiére métallique;299466;299936
2;2;Axe;glissiére en beton;300122;301090
2;2;Rive;glissiére métallique;300163;300925
2;2;Axe;glissiére métallique;301082;301186
2;2;Axe;glissiére en beton;301178;302885
2;2;Rive;glissiére métallique;301532;301739
2;2;Rive;glissiére métallique;302119;302386
2;2;Rive;glissiére métallique;302529;303349
2;2;Axe;glissiére métallique;302885;302975
2;2;Axe;glissiére en beton;302975;304882
2;2;Rive;glissiére métallique;303521;303753
2;2;Rive;glissiére métallique;304030;304194
2;2;Rive;glissiére métallique;304325;304818
2;2;Axe;glissiére métallique;304882;304971
2;2;Axe;glissiére en beton;304971;306778
2;2;Rive;glissiére en beton;305341;306742
2;2;Rive;glissiére métallique;306742;307662
2;2;Axe;glissiére métallique;306778;306864
2;2;Axe;glissiére en beton;306864;308781
2;2;Rive;glissiére métallique;307792;307933
2;2;Rive;glissiére métallique;308307;308507
2;2;Axe;glissiére en beton;308466;310778
2;2;Rive;glissiére métallique;308812;309123
2;2;Rive;glissiére métallique;309719;310533
2;2;Axe;glissiére métallique;310778;310865
2;2;Axe;glissiére en beton;310865;312775
2;2;Rive;glissiére métallique;310875;313138
2;2;Axe;glissiére métallique;312767;312871
2;2;Axe;glissiére en beton;312863;314775
2;2;Rive;glissiére métallique;313318;313476
2;2;Rive;glissiére métallique;313604;313786
2;2;Rive;glissiére métallique;314020;314646
2;2;Axe;glissiére métallique;314768;314872
2;2;Axe;glissiére en beton;314864;316779
2;2;Rive;glissiére métallique;314951;315882
2;2;Rive;glissiére métallique;315878;316415
2;2;Rive;glissiére métallique;316643;316784
2;2;Axe;glissiére métallique;316779;316867
2;2;Axe;glissiére en beton;316867;319278
2;2;Rive;glissiére métallique;317172;317448
2;2;Rive;glissiére métallique;317736;317940
2;2;Rive;glissiére métallique;318151;318384
2;2;Rive;glissiére métallique;318393;318605
2;2;Rive;glissiére métallique;318786;319063
2;2;Axe;glissiére métallique;319269;319373
2;2;Axe;glissiére en beton;319365;320974
2;2;Rive;glissiére métallique;319481;320450
2;2;Rive;glissiére métallique;320449;320737
2;2;Rive;glissiére métallique;320745;321629
2;2;Axe;glissiére métallique;320966;321070
2;2;Axe;glissiére en beton;321062;322473
2;2;Rive;glissiére métallique;321628;321752
2;2;Rive;glissiére métallique;321888;322061
2;2;Rive;glissiére métallique;322304;323468
2;2;Axe;glissiére métallique;322673;322760
2;2;Axe;glissiére en beton;322760;324311
2;2;Rive;glissiére métallique;323696;324311
2;2;Axe;glissiére en beton;324310;324671
2;2;Rive;glissiére métallique;324310;324938
2;2;Axe;glissiére métallique;324671;324758
2;2;Axe;glissiére en beton;324758;326665
2;2;Rive;glissiére métallique;325133;326113
2;2;Rive;glissiére métallique;326265;326381
2;2;Axe;glissiére métallique;326665;326753
2;2;Axe;glissiére en beton;326753;328663
2;2;Rive;glissiére métallique;326887;328550
2;2;Axe;glissiére métallique;328663;328749
2;2;Axe;glissiére en beton;328749;330656
2;2;Rive;glissiére métallique;328820;329503
2;2;Rive;glissiére métallique;329502;339967
2;2;Axe;glissiére métallique;330656;330745
2;2;Axe;glissiére en beton;330745;332653
2;2;Axe;glissiére métallique;332653;332742
2;2;Axe;glissiére en beton;332742;334648
2;2;Axe;glissiére métallique;334648;334737
2;2;Axe;glissiére en beton;334738;336649
2;2;Axe;glissiére métallique;336649;336738
2;2;Axe;glissiére en beton;336738;338647
2;2;Axe;glissiére métallique;338648;338736
2;2;Axe;glissiére en beton;338737;340646
2;2;Rive;glissiére en beton;339967;340928
2;2;Axe;glissiére métallique;340646;340734
2;2;Axe;glissiére en beton;340734;342644
2;2;Rive;glissiére métallique;341217;347688
2;2;Axe;glissiére métallique;342645;342732
2;2;Axe;glissiére en beton;342732;344537
2;2;Axe;glissiére métallique;344537;344630
2;2;Axe;glissiére en beton;344630;346538
2;2;Axe;glissiére métallique;346538;346626
2;2;Axe;glissiére en beton;346627;348533
2;2;Rive;glissiére métallique;348150;348746
2;2;Axe;glissiére métallique;348533;348621
2;2;Axe;glissiére en beton;348622;350427
2;2;Rive;glissiére métallique;349113;356721
2;2;Axe;glissiére métallique;350428;350516
2;2;Axe;glissiére en beton;350516;352326
2;2;Axe;glissiére métallique;352327;352412
2;2;Axe;glissiére en beton;352412;354221
2;2;Axe;glissiére métallique;354222;354310
2;2;Axe;glissiére en beton;354311;356217
2;2;Axe;glissiére métallique;356217;356306
2;2;Axe;glissiére en beton;356306;358015
2;2;Rive;glissiére en beton;356721;359196
2;2;Axe;glissiére métallique;358015;358104
2;2;Axe;glissiére en beton;358104;359816
2;2;Axe;glissiére métallique;172760;172864
2;2;Axe;glissiére métallique;172910;173858
2;2;Rive;glissiére métallique;173069;173864
2;2;Axe;glissiére en beton;173858;173956
2;2;Axe;glissiére métallique;173956;174394
2;2;Rive;glissiére métallique;173956;174427
2;2;Rive;glissiére métallique;174682;174801
2;2;Axe;glissiére métallique;174702;175192
2;2;Rive;glissiére en beton;175121;175701
2;2;Axe;glissiére en beton;175192;175545
2;2;Axe;glissiére métallique;175545;175635
2;2;Axe;glissiére en beton;175635;175700
2;2;Axe;glissiére en beton;175700;175718
2;2;Rive;glissiére métallique;175701;177310
2;2;Rive;glissiére métallique;177597;177709
2;2;Axe;glissiére métallique;177948;178036
2;2;Rive;glissiére métallique;177965;178160
2;2;Rive;glissiére métallique;178351;179902
2;2;Axe;glissiére métallique;180648;180736
2;2;Rive;glissiére métallique;180676;180984
2;2;Rive;glissiére métallique;181083;181482
2;2;Rive;glissiére métallique;182038;182344
2;2;Rive;glissiére métallique;182526;182827
2;2;Rive;glissiére métallique;183269;184872
2;2;Axe;glissiére métallique;183440;183541
2;2;Rive;glissiére métallique;185118;186392
2;2;Axe;glissiére métallique;186339;186402
2;2;Axe;glissiére métallique;186408;186436
2;2;Axe;glissiére en beton;186427;189336
2;2;Rive;glissiére métallique;186599;186719
2;2;Rive;glissiére métallique;186900;187717
2;2;Rive;glissiére métallique;187954;188298
2;2;Rive;glissiére métallique;188525;188790
2;2;Rive;glissiére en beton;188963;189559
2;2;Axe;glissiére métallique;189327;189431
2;2;Axe;glissiére en beton;189420;192332
2;2;Rive;glissiére métallique;189710;191129
2;2;Rive;glissiére métallique;191130;191398
2;2;Rive;glissiére métallique;191543;191662
2;2;Rive;glissiére en beton;191938;192911
2;2;Axe;glissiére métallique;192324;192432
2;2;Axe;glissiére en beton;192420;194342
2;2;Rive;glissiére métallique;193074;193119
2;2;Rive;glissiére métallique;193515;193692
2;2;Rive;glissiére métallique;193816;194342
2;2;Axe;glissiére en beton;194341;194988
2;2;Rive;glissiére métallique;194341;195003
2;2;Axe;glissiére métallique;194976;195086
2;2;Axe;glissiére en beton;195077;197942
2;2;Rive;glissiére métallique;195565;195727
2;2;Rive;glissiére métallique;195920;196402
2;2;Rive;glissiére métallique;196638;197095
2;2;Rive;glissiére métallique;197464;197651
2;2;Axe;glissiére métallique;197992;198080
2;2;Axe;glissiére en beton;198080;200144
2;2;Rive;glissiére métallique;198339;198694
2;2;Rive;glissiére métallique;198866;199029
2;2;Rive;glissiére métallique;199266;199775
2;2;Rive;glissiére métallique;199880;200001
2;2;Axe;glissiére métallique;200145;201606
2;2;Rive;glissiére métallique;200483;200776
2;2;Rive;glissiére métallique;201168;201508
2;2;Axe;glissiére en beton;201606;201716
2;2;Axe;glissiére métallique;201716;202312
2;2;Rive;glissiére métallique;202107;202146
2;2;Rive;glissiére en beton;202146;202510
2;2;Axe;glissiére en beton;202312;202413
2;2;Axe;glissiére métallique;202413;203100
2;2;Rive;glissiére métallique;202739;202858
2;2;Axe;glissiére en beton;203100;203412
2;2;Rive;glissiére métallique;203283;203552
2;2;Axe;glissiére métallique;203405;203510
2;2;Axe;glissiére en beton;203503;204658
2;2;Rive;glissiére métallique;203918;204830
2;2;Axe;glissiére métallique;204653;206356
2;2;Rive;glissiére métallique;204970;207125
2;2;Axe;glissiére en beton;206356;206511
2;2;Axe;glissiére en beton;206512;208438
2;2;Rive;glissiére métallique;207301;207983
2;2;Rive;glissiére en beton;207994;208103
2;2;Rive;glissiére métallique;208103;209422
2;2;Axe;glissiére métallique;208438;210501
2;2;Axe;glissiére en beton;210501;212245
2;2;Rive;glissiére métallique;211161;211983
2;2;Rive;glissiére métallique;212153;212344
2;2;Axe;glissiére métallique;212246;212325
2;2;Axe;glissiére en beton;212326;212747
2;2;Rive;glissiére métallique;212606;213006
2;2;Rive;glissiére métallique;213840;214039
2;2;Rive;glissiére métallique;214392;215235
2;2;Rive;glissiére en beton;215235;215770
2;2;Rive;glissiére métallique;215771;216257
2;2;Rive;glissiére métallique;216638;216935
2;2;Rive;glissiére métallique;217046;217351
2;2;Axe;glissiére en beton;217301;217403
2;2;Rive;glissiére métallique;217507;217633
2;2;Rive;glissiére métallique;217820;218285
2;2;Rive;glissiére métallique;218424;218685
2;2;Rive;glissiére métallique;219052;219856
2;2;Rive;glissiére métallique;220571;221205
2;2;Rive;glissiére métallique;221480;222866
2;2;Rive;glissiére métallique;223259;224149
2;2;Rive;glissiére métallique;224319;224413
2;2;Rive;glissiére métallique;224761;225847
2;2;Rive;glissiére métallique;226159;226287
2;2;Rive;glissiére métallique;226532;227011
2;2;Rive;glissiére métallique;228299;229643
2;2;Rive;glissiére métallique;230939;231408
2;2;Rive;glissiére métallique;231407;232592
2;2;Rive;glissiére métallique;232720;232926
2;2;Axe;glissiére en beton;232944;233892
2;2;Rive;glissiére métallique;233184;233795
2;2;Axe;glissiére en beton;233891;235680
2;2;Rive;cloture metallique;234197;234721
2;2;Rive;glissiére en beton;235569;235881
2;2;Axe;glissiére métallique;235681;235760
2;2;Axe;glissiére en beton;235761;238679
2;2;Rive;glissiére métallique;236499;237514
2;2;Rive;glissiére métallique;237877;238157
2;2;Axe;glissiére métallique;238679;238769
2;2;Axe;glissiére en beton;238770;239367
2;2;Rive;glissiére métallique;238781;239145
2;2;Rive;glissiére métallique;240025;240139
2;2;Rive;glissiére métallique;240384;240885
2;2;Rive;glissiére métallique;240977;241076
2;2;Rive;glissiére métallique;241185;241283
2;2;Rive;glissiére métallique;241378;241945
2;2;Rive;glissiére métallique;241946;242089
2;2;Rive;glissiére métallique;242088;243872
2;2;Rive;glissiére métallique;243880;244424
2;2;Rive;glissiére métallique;244434;244639
2;2;Rive;glissiére métallique;245041;245602
2;2;Rive;glissiére métallique;245928;247387
2;2;Rive;glissiére métallique;247464;247579
2;2;Rive;glissiére métallique;247798;250299
2;2;Rive;glissiére métallique;250682;252529
2;2;Rive;glissiére métallique;252528;252725
2;2;Rive;glissiére métallique;252862;257268
2;2;Rive;glissiére métallique;257495;262703
2;2;Axe;glissiére en beton;262450;263429
2;2;Rive;glissiére métallique;262838;263262
2;2;Axe;glissiére métallique;263429;263517
2;2;Axe;glissiére en beton;263517;264822
2;2;Rive;glissiére métallique;263608;264612
2;2;Axe;glissiére métallique;264822;264919
2;2;Axe;glissiére en beton;264919;266435
2;2;Rive;glissiére métallique;265097;265234
2;2;Rive;glissiére métallique;265392;265435
2;2;Rive;glissiére métallique;265437;265710
2;2;Rive;glissiére métallique;265711;266574
2;2;Axe;glissiére métallique;266435;266521
2;2;Axe;glissiére en beton;266521;267807
2;2;Rive;glissiére métallique;266582;266623
2;2;Rive;glissiére métallique;266873;268034
2;2;Axe;glissiére métallique;267807;267912
2;2;Axe;glissiére en beton;267912;269418
2;2;Rive;glissiére métallique;269164;269187
2;2;Rive;glissiére métallique;269197;270343
2;2;Rive;glissiére métallique;270708;271408
2;2;Axe;glissiére en beton;270974;271307
2;2;Rive;glissiére métallique;271564;271734
2;2;Axe;glissiére métallique;271888;271947
2;2;Rive;glissiére métallique;271903;272252
2;2;Rive;glissiére métallique;272762;272925
3;2;Axe;glissiére métallique;325768;326131
3;2;Axe;glissiére en beton;326206;326671
3;2;Rive;glissiére métallique;327216;328682
3;2;Rive;glissiére métallique;328802;330376
3;2;Axe;glissiére en beton;329772;329965
3;2;Rive;glissiére en beton;330377;330501
3;2;Rive;glissiére métallique;330501;330646
3;2;Rive;glissiére métallique;330797;331468
3;2;Rive;glissiére en beton;331469;331593
3;2;Rive;glissiére métallique;331594;334964
3;2;Rive;glissiére métallique;335752;337115
3;2;Rive;glissiére métallique;337558;340540
3;2;Rive;glissiére métallique;340957;343790
3;2;Rive;glissiére métallique;343904;345053
3;2;Rive;glissiére métallique;345054;345597
3;2;Rive;glissiére métallique;345598;346706
3;2;Rive;glissiére métallique;346705;347879
3;2;Rive;glissiére métallique;348085;352559
3;2;Axe;glissiére en beton;350962;351158
3;2;Axe;glissiére métallique;351158;351250
3;2;Axe;glissiére en beton;351251;352685
3;2;Rive;glissiére métallique;352689;357468
3;2;Rive;glissiére métallique;357609;359299
3;2;Rive;glissiére métallique;359411;360760
3;2;Rive;glissiére métallique;360920;365128
3;2;Rive;glissiére métallique;365127;365346
3;2;Rive;glissiére métallique;365562;368271
3;2;Rive;glissiére métallique;368453;370636
3;2;Rive;glissiére métallique;370637;370807
3;2;Rive;glissiére métallique;370809;372477
3;2;Axe;glissiére en beton;371815;373962
3;2;Rive;glissiére métallique;372728;373220
3;2;Rive;glissiére métallique;373454;375669
3;2;Axe;glissiére métallique;373954;374003
3;2;Axe;glissiére métallique;374010;374060
3;2;Axe;glissiére en beton;374052;375966
3;2;Rive;glissiére en beton;375662;375740
3;2;Rive;glissiére métallique;375737;383019
3;2;Axe;glissiére métallique;375957;376062
3;2;Axe;glissiére en beton;376055;377771
3;2;Axe;glissiére métallique;377762;377868
3;2;Axe;glissiére en beton;377860;378925
3;2;Axe;glissiére métallique;378917;378946
3;2;Axe;glissiére métallique;378949;379024
3;2;Axe;glissiére en beton;379016;379874
3;2;Axe;glissiére métallique;379867;379972
3;2;Axe;glissiére en beton;379964;381672
3;2;Axe;glissiére métallique;381667;381710
3;2;Axe;glissiére métallique;381717;381770
3;2;Axe;glissiére en beton;381761;383677
3;2;Rive;glissiére métallique;383126;383246
3;2;Rive;glissiére en beton;383395;383615
3;2;Axe;glissiére métallique;383671;383774
3;2;Rive;glissiére métallique;383734;385328
3;2;Axe;glissiére en beton;383766;385680
3;2;Rive;glissiére métallique;385480;385583
3;2;Axe;glissiére métallique;385673;385777
3;2;Axe;glissiére en beton;385770;387677
3;2;Rive;glissiére métallique;385820;386771
3;2;Rive;glissiére métallique;387214;388319
3;2;Axe;glissiére métallique;387669;387774
3;2;Axe;glissiére en beton;387766;389690
