LINE_INDEX;LAYER_NAME;LIAISON;SENS;ABS_DEB;ABS_FIN;X1;Y1;X2;Y2
0;SIG_REF_DETAIL;A63-12;S1;168;212;367518.870858636;6316943.49390348;367523.566566224;6316986.97801657
0;SIG_REF_DETAIL;A63-12;S1;212;244;367523.566566224;6316986.97801657;367543.449698003;6317013.08580942
0;SIG_REF_DETAIL;A63-12;S1;244;286;367543.449698003;6317013.08580942;367581.994219389;6317028.20036274
0;SIG_REF_DETAIL;A63-12;S1;286;333;367581.994219389;6317028.20036274;367627.961652343;6317017.55561736
0;SIG_REF_DETAIL;A63-12;S1;333;377;367627.961652343;6317017.55561736;367659.165614587;6316986.32081272
0;SIG_REF_DETAIL;A63-12;S1;377;431;367659.165614587;6316986.32081272;367685.156608629;6316938.55721996
0;SIG_REF_DETAIL;A63-12;E1;0;54;367557.713762119;6317047.16620949;367522.956406062;6317006.0377557
0;SIG_REF_DETAIL;A63-12;E1;54;87;367522.956406062;6317006.0377557;367509.956835135;6316976.11946942
0;SIG_REF_DETAIL;A63-12;E1;87;197;367509.956835135;6316976.11946942;367494.423951099;6316867.21871428
0;SIG_REF_DETAIL;A63-12;E1;197;226;367494.423951099;6316867.21871428;367489.131722117;6316838.45396464
0;SIG_REF_DETAIL;A63-12;E1;226;254;367489.131722117;6316838.45396464;367476.995143134;6316812.71881494
0;SIG_REF_DETAIL;A63-12;E1;254;289;367476.995143134;6316812.71881494;367453.155582087;6316787.93145015
0;SIG_REF_DETAIL;A63-12;E1;289;323;367453.155582087;6316787.93145015;367423.759621102;6316770.77973583
0;SIG_REF_DETAIL;A63-12;S2;0;49;367435.900341838;6316750.55862835;367482.434817077;6316766.03242924
0;SIG_REF_DETAIL;A63-12;S2;49;103;367482.434817077;6316766.03242924;367536.382179506;6316772.43843022
0;SIG_REF_DETAIL;A63-12;S2;103;161;367536.382179506;6316772.43843022;367593.070175674;6316763.56798685
0;SIG_REF_DETAIL;A63-12;S2;161;218;367593.070175674;6316763.56798685;367643.448839528;6316737.22513
0;SIG_REF_DETAIL;A63-12;S2;218;306;367643.448839528;6316737.22513;367717.580770011;6316689.49704692
0;SIG_REF_DETAIL;A63-12;S2;306;348;367717.580770011;6316689.49704692;367757.492850019;6316675.38749453
0;SIG_REF_DETAIL;A63-12;S2;348;400;367757.492850019;6316675.38749453;367808.757918745;6316667.47090674
0;SIG_REF_DETAIL;A63-12;E2;0;82;367845.731760508;6316689.45714001;367803.76757358;6316759.64408547
0;SIG_REF_DETAIL;A63-12;E2;82;164;367803.76757358;6316759.64408547;367762.665297375;6316830.89888927
0;SIG_REF_DETAIL;A63-12;E2;164;226;367762.665297375;6316830.89888927;367742.599581164;6316890.36904845
0;SIG_REF_DETAIL;A63-12;E2;226;263;367742.599581164;6316890.36904845;367743.939697776;6316926.68512095
0;SIG_REF_DETAIL;A63-12;E2;263;299;367743.939697776;6316926.68512095;367757.3081625;6316960.59033485
0;SIG_REF_DETAIL;A63-12;E2;299;338;367757.3081625;6316960.59033485;367782.68619204;6316990.19410013
0;SIG_REF_DETAIL;A63-11;S1;0;8;361099.554431922;6306886.80842659;361087.468896073;6306861.30153318
0;SIG_REF_DETAIL;A63-11;S1;8;15;361087.468896073;6306861.30153318;361072.30171788;6306844.5281352
0;SIG_REF_DETAIL;A63-11;S1;15;41;361072.30171788;6306844.5281352;360997.046426195;6306800.24820821
0;SIG_REF_DETAIL;A63-11;S1;41;45;360997.046426195;6306800.24820821;360984.346954454;6306796.47490848
1;SIG_REF_DETAIL;A63-11;S1;45;57;359330.043010666;6299583.6810887;359323.784636203;6299543.72905875
1;SIG_REF_DETAIL;A63-11;S1;57;71;359323.784636203;6299543.72905875;359305.088682257;6299500.65977091
1;SIG_REF_DETAIL;A63-11;S1;71;83;359305.088682257;6299500.65977091;359277.208517892;6299469.9910142
1;SIG_REF_DETAIL;A63-11;S1;83;93;359277.208517892;6299469.9910142;359248.706103358;6299454.82523558
1;SIG_REF_DETAIL;A63-11;S1;93;139;359248.706103358;6299454.82523558;359100.08283459;6299412.60208631
1;SIG_REF_DETAIL;A63-11;S1;139;151;359100.08283459;6299412.60208631;359066.652124851;6299391.35777106
0;SIG_REF_DETAIL;A63-11;E1;0;21;360966.519862891;6306758.58824506;360968.739297744;6306711.06211195
0;SIG_REF_DETAIL;A63-11;E1;21;48;360968.739297744;6306711.06211195;360966.538065367;6306647.19048772
0;SIG_REF_DETAIL;A63-11;E1;48;66;360966.538065367;6306647.19048772;360958.734947944;6306606.76537993
0;SIG_REF_DETAIL;A63-11;E1;66;82;360958.734947944;6306606.76537993;360945.80786852;6306573.06846201
0;SIG_REF_DETAIL;A63-11;E1;82;100;360945.80786852;6306573.06846201;360924.313564573;6306537.49208991
1;SIG_REF_DETAIL;A63-11;E1;100;123;359071.936299882;6299346.8915318;359123.809147117;6299346.22400595
1;SIG_REF_DETAIL;A63-11;E1;123;157;359123.809147117;6299346.22400595;359203.315668951;6299350.53015244
1;SIG_REF_DETAIL;A63-11;E1;157;174;359203.315668951;6299350.53015244;359239.045648379;6299339.37735813
0;SIG_REF_DETAIL;A63;2;152628;152868;347589.122728873;6292806.4944186;347397.578015461;6292662.38905311
0;SIG_REF_DETAIL;A63;2;152868;153079;347397.578015461;6292662.38905311;347223.07235137;6292544.39188692
0;SIG_REF_DETAIL;A63;2;153079;153163;347223.07235137;6292544.39188692;347151.353527466;6292501.73055439
0;SIG_REF_DETAIL;A63;2;153163;153578;347151.353527466;6292501.73055439;346786.564843585;6292305.25245431
0;SIG_REF_DETAIL;A63;2;153578;153688;346786.564843585;6292305.25245431;346692.535477863;6292248.13986443
0;SIG_REF_DETAIL;A63;2;153688;153801;346692.535477863;6292248.13986443;346599.219273419;6292184.97828095
0;SIG_REF_DETAIL;A63;2;153801;153984;346599.219273419;6292184.97828095;346455.189842844;6292071.87496674
0;SIG_REF_DETAIL;A63;2;153984;154111;346455.189842844;6292071.87496674;346360.976265105;6291986.83853748
0;SIG_REF_DETAIL;A63;2;154111;154335;346360.976265105;6291986.83853748;346203.764579953;6291828.72480603
0;SIG_REF_DETAIL;A63;2;154335;155637;346203.764579953;6291828.72480603;345306.371914609;6290887.90637531
0;SIG_REF_DETAIL;A63;2;155637;155768;345306.371914609;6290887.90637531;345214.799956751;6290794.27757406
0;SIG_REF_DETAIL;A63;2;155768;156012;345214.799956751;6290794.27757406;345041.164244504;6290623.96887241
0;SIG_REF_DETAIL;A63;2;156012;156275;345041.164244504;6290623.96887241;344867.280082722;6290426.18416253
0;SIG_REF_DETAIL;A63;2;156275;156527;344867.280082722;6290426.18416253;344708.652180529;6290231.0024376
0;SIG_REF_DETAIL;A63;2;156527;156669;344708.652180529;6290231.0024376;344622.185719024;6290119.06326788
0;SIG_REF_DETAIL;A63;2;156669;156773;344622.185719024;6290119.06326788;344555.49048573;6290039.74849918
0;SIG_REF_DETAIL;A63;2;156773;156885;344555.49048573;6290039.74849918;344478.313666758;6289958.12557149
0;SIG_REF_DETAIL;A63;2;156885;156988;344478.313666758;6289958.12557149;344402.833829154;6289888.09640153
0;SIG_REF_DETAIL;A63;2;156988;157083;344402.833829154;6289888.09640153;344330.142869532;6289827.48503092
0;SIG_REF_DETAIL;A63;2;157083;157282;344330.142869532;6289827.48503092;344169.941542758;6289710.32086229
0;SIG_REF_DETAIL;A63;2;157282;157373;344169.941542758;6289710.32086229;344098.697646511;6289653.97212501
0;SIG_REF_DETAIL;A63;2;157373;157419;344098.697646511;6289653.97212501;344063.379064666;6289624.00005635
0;SIG_REF_DETAIL;A63;2;157419;157522;344063.379064666;6289624.00005635;343990.445889503;6289551.94043005
0;SIG_REF_DETAIL;A63;2;157522;157602;343990.445889503;6289551.94043005;343938.454832019;6289491.39983609
0;SIG_REF_DETAIL;A63;2;157602;157674;343938.454832019;6289491.39983609;343894.08497028;6289434.10660129
0;SIG_REF_DETAIL;A63;2;157674;157775;343894.08497028;6289434.10660129;343838.506152704;6289349.94637369
0;SIG_REF_DETAIL;A63;2;157775;157870;343838.506152704;6289349.94637369;343792.8863896;6289267.45553443
0;SIG_REF_DETAIL;A63;2;157870;157900;343792.8863896;6289267.45553443;343780.195503879;6289240.11470928
0;SIG_REF_DETAIL;A63;2;157900;157961;343780.195503879;6289240.11470928;343756.134409233;6289184.46869646
0;SIG_REF_DETAIL;A63;2;157961;158361;343756.134409233;6289184.46869646;343625.959961472;6288806.60956867
0;SIG_REF_DETAIL;A63;2;158361;158449;343625.959961472;6288806.60956867;343598.340020587;6288723.55725451
0;SIG_REF_DETAIL;A63;2;158449;158612;343598.340020587;6288723.55725451;343555.181863406;6288566.68329214
0;SIG_REF_DETAIL;A63;2;158612;158754;343555.181863406;6288566.68329214;343532.027406143;6288426.16570584
0;SIG_REF_DETAIL;A63;2;158754;158878;343532.027406143;6288426.16570584;343521.813028077;6288302.95643213
0;SIG_REF_DETAIL;A63;2;158878;158928;343521.813028077;6288302.95643213;343521.027126406;6288252.79780539
0;SIG_REF_DETAIL;A63;2;158928;159040;343521.027126406;6288252.79780539;343524.677470551;6288141.72462278
0;SIG_REF_DETAIL;A63;2;159040;159269;343524.677470551;6288141.72462278;343545.9794944;6287913.89645978
0;SIG_REF_DETAIL;A63;2;159269;159362;343545.9794944;6287913.89645978;343551.809869889;6287821.5131977
0;SIG_REF_DETAIL;A63;2;159362;159474;343551.809869889;6287821.5131977;343550.685040552;6287708.92606879
0;SIG_REF_DETAIL;A63;2;159474;159544;343550.685040552;6287708.92606879;343546.319002272;6287639.59897366
0;SIG_REF_DETAIL;A63;2;159544;159702;343546.319002272;6287639.59897366;343526.009587215;6287483.44849242
0;SIG_REF_DETAIL;A63;2;159702;159807;343526.009587215;6287483.44849242;343503.252982302;6287380.42063635
0;SIG_REF_DETAIL;A63;2;159807;159864;343503.252982302;6287380.42063635;343490.282899135;6287325.0441405
0;SIG_REF_DETAIL;A63;2;159864;159917;343490.282899135;6287325.0441405;343475.41464272;6287274.78306921
0;SIG_REF_DETAIL;A63;2;159917;160043;343475.41464272;6287274.78306921;343435.93573316;6287154.88105576
0;SIG_REF_DETAIL;A63;2;160043;160166;343435.93573316;6287154.88105576;343390.940587415;6287040.51980008
0;SIG_REF_DETAIL;A63;2;160166;160281;343390.940587415;6287040.51980008;343342.421022113;6286936.93099636
0;SIG_REF_DETAIL;A63;2;160281;160495;343342.421022113;6286936.93099636;343245.34838703;6286746.56451998
0;SIG_REF_DETAIL;A63;2;160495;160588;343245.34838703;6286746.56451998;343204.7934012;6286662.45564551
0;SIG_REF_DETAIL;A63;2;160588;160650;343204.7934012;6286662.45564551;343180.515130757;6286606.04308531
0;SIG_REF_DETAIL;A63;2;160650;160721;343180.515130757;6286606.04308531;343155.590054715;6286539.53710285
0;SIG_REF_DETAIL;A63;2;160721;160806;343155.590054715;6286539.53710285;343129.068290871;6286458.98354822
0;SIG_REF_DETAIL;A63;2;160806;161068;343129.068290871;6286458.98354822;343059.494448219;6286206.52210555
0;SIG_REF_DETAIL;A63;2;161068;161240;343059.494448219;6286206.52210555;343008.90298074;6286043.05146921
0;SIG_REF_DETAIL;A63;2;161240;161368;343008.90298074;6286043.05146921;342962.094282442;6285924.00665352
0;SIG_REF_DETAIL;A63;2;161368;161466;342962.094282442;6285924.00665352;342921.090194466;6285834.91460614
0;SIG_REF_DETAIL;A63;2;161466;161627;342921.090194466;6285834.91460614;342845.078810483;6285693.01781443
0;SIG_REF_DETAIL;A63;2;161627;161704;342845.078810483;6285693.01781443;342805.018849014;6285628.02894572
0;SIG_REF_DETAIL;A63;2;161704;161865;342805.018849014;6285628.02894572;342712.410593746;6285496.19189867
0;SIG_REF_DETAIL;A63;2;161865;162015;342712.410593746;6285496.19189867;342616.735955774;6285380.44620167
0;SIG_REF_DETAIL;A63;2;162015;162279;342616.735955774;6285380.44620167;342441.376809353;6285184.57276975
0;SIG_REF_DETAIL;A63;2;162279;162417;342441.376809353;6285184.57276975;342358.435164191;6285073.79270209
0;SIG_REF_DETAIL;A63;2;162417;162529;342358.435164191;6285073.79270209;342300.455416368;6284978.08683287
0;SIG_REF_DETAIL;A63;2;162529;162626;342300.455416368;6284978.08683287;342256.949313303;6284892.25504079
0;SIG_REF_DETAIL;A63;2;162626;162756;342256.949313303;6284892.25504079;342208.425635119;6284771.86282108
0;SIG_REF_DETAIL;A63;2;162756;162883;342208.425635119;6284771.86282108;342172.865461364;6284650.29739583
0;SIG_REF_DETAIL;A63;2;162883;163056;342172.865461364;6284650.29739583;342138.323045082;6284480.58553096
0;SIG_REF_DETAIL;A63;2;163056;163179;342138.323045082;6284480.58553096;342117.625986253;6284359.96630636
0;SIG_REF_DETAIL;A63;2;163179;163258;342117.625986253;6284359.96630636;342108.446033573;6284281.5575118
0;SIG_REF_DETAIL;A63;2;163258;163310;342108.446033573;6284281.5575118;342105.050945855;6284229.76270137
0;SIG_REF_DETAIL;A63;2;163310;163395;342105.050945855;6284229.76270137;342104.217557471;6284144.31723174
0;SIG_REF_DETAIL;A63;2;163395;163468;342104.217557471;6284144.31723174;342108.235016414;6284071.73478538
0;SIG_REF_DETAIL;A63;2;163468;163665;342108.235016414;6284071.73478538;342125.16621714;6283875.97693831
0;SIG_REF_DETAIL;A63;2;163665;163770;342125.16621714;6283875.97693831;342128.761262692;6283771.35846787
0;SIG_REF_DETAIL;A63;2;163770;163846;342128.761262692;6283771.35846787;342125.367200229;6283695.07338983
0;SIG_REF_DETAIL;A63;2;163846;163969;342125.367200229;6283695.07338983;342113.098550449;6283573.20087799
0;SIG_REF_DETAIL;A63;2;163969;164068;342113.098550449;6283573.20087799;342094.118579478;6283475.97267289
0;SIG_REF_DETAIL;A63;2;164068;164210;342094.118579478;6283475.97267289;342058.771460574;6283338.14193144
0;SIG_REF_DETAIL;A63;2;164210;164382;342058.771460574;6283338.14193144;341998.039892593;6283177.91500442
0;SIG_REF_DETAIL;A63;2;164382;164507;341998.039892593;6283177.91500442;341958.212264303;6283059.81689124
0;SIG_REF_DETAIL;A63;2;164507;164565;341958.212264303;6283059.81689124;341946.179649495;6283002.71840287
0;SIG_REF_DETAIL;A63;2;164565;164665;341946.179649495;6283002.71840287;341929.667079904;6282904.79488961
0;SIG_REF_DETAIL;A63;2;164665;165001;341929.667079904;6282904.79488961;341889.622792271;6282571.08359316
0;SIG_REF_DETAIL;A63;2;165001;165256;341889.622792271;6282571.08359316;341862.566232682;6282318.68433875
0;SIG_REF_DETAIL;A63;2;165256;165350;341862.566232682;6282318.68433875;341857.855794533;6282224.7726846
0;SIG_REF_DETAIL;A63;2;165350;165407;341857.855794533;6282224.7726846;341859.201837456;6282168.03536339
0;SIG_REF_DETAIL;A63;2;165407;165758;341859.201837456;6282168.03536339;341906.073521136;6281820.53327149
0;SIG_REF_DETAIL;A63;2;165758;165799;341906.073521136;6281820.53327149;341910.025812866;6281779.90213023
0;SIG_REF_DETAIL;A63;2;165799;165903;341910.025812866;6281779.90213023;341914.317943335;6281676.13352421
0;SIG_REF_DETAIL;A63;2;165903;165967;341914.317943335;6281676.13352421;341912.84449232;6281612.42999042
0;SIG_REF_DETAIL;A63;2;165967;166013;341912.84449232;6281612.42999042;341908.562124607;6281566.4727907
0;SIG_REF_DETAIL;A63;2;166013;166325;341908.562124607;6281566.4727907;341858.157730742;6281258.83287099
0;SIG_REF_DETAIL;A63;1;20641;20931;396356.593690097;6402515.46764571;396198.516778703;6402303.95359038
0;SIG_REF_DETAIL;A63;1;20931;21262;396198.516778703;6402303.95359038;396031.745848378;6402052.60784592
0;SIG_REF_DETAIL;A63;1;21262;21524;396031.745848378;6402052.60784592;395911.212718844;6401847.94918936
0;SIG_REF_DETAIL;A63;1;21524;21698;395911.212718844;6401847.94918936;395836.383605879;6401708.23965856
0;SIG_REF_DETAIL;A63;1;21698;22015;395836.383605879;6401708.23965856;395709.063995476;6401449.19909904
0;SIG_REF_DETAIL;A63;1;22015;22678;395709.063995476;6401449.19909904;395459.690168544;6400899.61723885
0;SIG_REF_DETAIL;A63;1;22678;23343;395459.690168544;6400899.61723885;395213.83254547;6400346.42334837
0;SIG_REF_DETAIL;A63;1;23343;23669;395213.83254547;6400346.42334837;395098.723252153;6400073.34007905
0;SIG_REF_DETAIL;A63;1;23669;23899;395098.723252153;6400073.34007905;395021.01702721;6399878.61739775
0;SIG_REF_DETAIL;A63;1;23899;24314;395021.01702721;6399878.61739775;394892.222784429;6399523.90791043
0;SIG_REF_DETAIL;A63;1;24314;24616;394892.222784429;6399523.90791043;394810.19516474;6399262.00381183
0;SIG_REF_DETAIL;A63;1;24616;24905;394810.19516474;6399262.00381183;394742.059339318;6399008.20811035
0;SIG_REF_DETAIL;A63;1;24905;25167;394742.059339318;6399008.20811035;394690.510790209;6398775.40064529
0;SIG_REF_DETAIL;A63;1;25167;25280;394690.510790209;6398775.40064529;394671.837933584;6398674.33117631
0;SIG_REF_DETAIL;A63;1;25280;25598;394671.837933584;6398674.33117631;394628.00938496;6398388.21041364
0;SIG_REF_DETAIL;A63;1;25598;25730;394628.00938496;6398388.21041364;394614.379447215;6398268.43368913
0;SIG_REF_DETAIL;A63;1;25730;25917;394614.379447215;6398268.43368913;394600.853837945;6398098.71788481
0;SIG_REF_DETAIL;A63;1;25917;26062;394600.853837945;6398098.71788481;394594.289631919;6397967.47505158
0;SIG_REF_DETAIL;A63;1;26062;26253;394594.289631919;6397967.47505158;394590.655157469;6397793.71755981
0;SIG_REF_DETAIL;A63;1;26253;26525;394590.655157469;6397793.71755981;394597.934462374;6397545.69401471
0;SIG_REF_DETAIL;A63;1;26525;26830;394597.934462374;6397545.69401471;394621.891051085;6397269.83205953
0;SIG_REF_DETAIL;A63;1;26830;27055;394621.891051085;6397269.83205953;394650.262912341;6397066.48716199
0;SIG_REF_DETAIL;A63;1;27055;27338;394650.262912341;6397066.48716199;394696.330964532;6396813.79074456
0;SIG_REF_DETAIL;A63;1;27338;27638;394696.330964532;6396813.79074456;394757.804036633;6396547.77641228
0;SIG_REF_DETAIL;A63;1;27638;27898;394757.804036633;6396547.77641228;394820.409141226;6396319.51957296
0;SIG_REF_DETAIL;A63;1;27898;28134;394820.409141226;6396319.51957296;394884.958798585;6396114.74556106
0;SIG_REF_DETAIL;A63;1;28134;28437;394884.958798585;6396114.74556106;394975.408385356;6395854.3275456
0;SIG_REF_DETAIL;A63;1;28437;29434;394975.408385356;6395854.3275456;395294.326603135;6395004.37330314
0;SIG_REF_DETAIL;A63;1;29434;29766;395294.326603135;6395004.37330314;395394.911768443;6394719.55820202
0;SIG_REF_DETAIL;A63;1;29766;30055;395394.911768443;6394719.55820202;395475.104202171;6394469.54515953
0;SIG_REF_DETAIL;A63;1;30055;30189;395475.104202171;6394469.54515953;395508.272284206;6394352.38279433
0;SIG_REF_DETAIL;A63;1;30189;30376;395508.272284206;6394352.38279433;395551.820174525;6394187.11717122
0;SIG_REF_DETAIL;A63;1;30376;30579;395551.820174525;6394187.11717122;395592.528505544;6394007.53235385
0;SIG_REF_DETAIL;A63;1;30579;30753;395592.528505544;6394007.53235385;395623.428695942;6393851.77910176
0;SIG_REF_DETAIL;A63;1;30753;31031;395623.428695942;6393851.77910176;395664.255937108;6393602.57019485
0;SIG_REF_DETAIL;A63;1;31031;31251;395664.255937108;6393602.57019485;395689.172141015;6393403.73531845
0;SIG_REF_DETAIL;A63;1;31251;31524;395689.172141015;6393403.73531845;395713.151439104;6393156.12383807
0;SIG_REF_DETAIL;A63;1;31524;32030;395713.151439104;6393156.12383807;395745.37232273;6392696.80846998
0;SIG_REF_DETAIL;A63;1;32030;32466;395745.37232273;6392696.80846998;395768.668609932;6392300.76137687
0;SIG_REF_DETAIL;A63;1;32466;32771;395768.668609932;6392300.76137687;395778.829982553;6392023.79338739
0;SIG_REF_DETAIL;A63;1;32771;33031;395778.829982553;6392023.79338739;395779.436292171;6391787.43705073
0;SIG_REF_DETAIL;A63;1;33031;33288;395779.436292171;6391787.43705073;395771.392685301;6391553.05760811
0;SIG_REF_DETAIL;A63;1;33288;33520;395771.392685301;6391553.05760811;395756.585408044;6391343.13965358
0;SIG_REF_DETAIL;A63;1;33520;33801;395756.585408044;6391343.13965358;395728.097110359;6391088.95597607
0;SIG_REF_DETAIL;A63;1;33801;34054;395728.097110359;6391088.95597607;395693.664958883;6390861.41832264
0;SIG_REF_DETAIL;A63;1;34054;34198;395693.664958883;6390861.41832264;395670.057865894;6390732.3344588
0;SIG_REF_DETAIL;A63;1;34198;34431;395670.057865894;6390732.3344588;395625.542928416;6390524.86003163
0;SIG_REF_DETAIL;A63;1;34431;35326;395625.542928416;6390524.86003163;395425.960274112;6389735.37840424
0;SIG_REF_DETAIL;A63;1;35326;35579;395425.960274112;6389735.37840424;395373.080087618;6389511.51763767
0;SIG_REF_DETAIL;A63;1;35579;35890;395373.080087618;6389511.51763767;395314.660372491;6389234.32113595
0;SIG_REF_DETAIL;A63;1;35890;36052;395314.660372491;6389234.32113595;395288.638074243;6389089.3818189
0;SIG_REF_DETAIL;A63;1;36052;36390;395288.638074243;6389089.3818189;395232.147292797;6388756.22003214
0;SIG_REF_DETAIL;A63;1;36390;36628;395232.147292797;6388756.22003214;395199.378262279;6388520.81589303
0;SIG_REF_DETAIL;A63;1;36628;37176;395199.378262279;6388520.81589303;395131.64975333;6387977.26813552
0;SIG_REF_DETAIL;A63;1;37176;37342;395131.64975333;6387977.26813552;395104.976374252;6387813.30052572
0;SIG_REF_DETAIL;A63;1;37342;37491;395104.976374252;6387813.30052572;395072.461607102;6387668.30113737
0;SIG_REF_DETAIL;A63;1;37491;37668;395072.461607102;6387668.30113737;395022.743118707;6387498.44814834
0;SIG_REF_DETAIL;A63;1;37668;38477;395022.743118707;6387498.44814834;394760.522022591;6386732.81595566
0;SIG_REF_DETAIL;A63;1;38477;38620;394760.522022591;6386732.81595566;394723.64147906;6386594.81388451
0;SIG_REF_DETAIL;A63;1;38620;38733;394723.64147906;6386594.81388451;394701.867205427;6386484.32498567
0;SIG_REF_DETAIL;A63;1;38733;38903;394701.867205427;6386484.32498567;394680.283348613;6386315.6609952
0;SIG_REF_DETAIL;A63;1;38903;39050;394680.283348613;6386315.6609952;394673.049744038;6386168.76362864
0;SIG_REF_DETAIL;A63;1;39050;39194;394673.049744038;6386168.76362864;394675.506186441;6386024.73074858
0;SIG_REF_DETAIL;A63;1;39194;39317;394675.506186441;6386024.73074858;394682.272120075;6385902.17503839
0;SIG_REF_DETAIL;A63;1;39317;39447;394682.272120075;6385902.17503839;394694.012748891;6385772.25923669
0;SIG_REF_DETAIL;A63;1;39447;40189;394694.012748891;6385772.25923669;394788.133114915;6385037.32153403
0;SIG_REF_DETAIL;A63;1;40189;40402;394788.133114915;6385037.32153403;394821.266604897;6384826.73379909
0;SIG_REF_DETAIL;A63;1;40402;40662;394821.266604897;6384826.73379909;394870.033018058;6384570.89903572
0;SIG_REF_DETAIL;A63;1;40662;40870;394870.033018058;6384570.89903572;394916.629982212;6384368.55396681
0;SIG_REF_DETAIL;A63;1;40870;41080;394916.629982212;6384368.55396681;394970.918401592;6384165.50150154
0;SIG_REF_DETAIL;A63;1;41080;41300;394970.918401592;6384165.50150154;395035.080679513;6383955.85250552
0;SIG_REF_DETAIL;A63;1;41300;41548;395035.080679513;6383955.85250552;395116.981427334;6383721.2079678
0;SIG_REF_DETAIL;A63;1;41548;41780;395116.981427334;6383721.2079678;395201.988088945;6383506.09896698
0;SIG_REF_DETAIL;A63;1;41780;41960;395201.988088945;6383506.09896698;395274.053006101;6383340.7776005
0;SIG_REF_DETAIL;A63;1;41960;42205;395274.053006101;6383340.7776005;395379.879448476;6383119.65508863
0;SIG_REF_DETAIL;A63;1;42205;42342;395379.879448476;6383119.65508863;395442.626987155;6382998.38517432
0;SIG_REF_DETAIL;A63;1;42342;42738;395442.626987155;6382998.38517432;395634.987617814;6382651.84075128
0;SIG_REF_DETAIL;A63;1;42738;44433;395634.987617814;6382651.84075128;396478.4785516;6381183.18222508
0;SIG_REF_DETAIL;A63;1;44433;44596;396478.4785516;6381183.18222508;396557.838057107;6381040.54608314
0;SIG_REF_DETAIL;A63;1;44596;44812;396557.838057107;6381040.54608314;396656.328844894;6380848.71835401
0;SIG_REF_DETAIL;A63;1;44812;44962;396656.328844894;6380848.71835401;396716.505693902;6380711.12681241
0;SIG_REF_DETAIL;A63;1;44962;45122;396716.505693902;6380711.12681241;396771.840905011;6380560.64636776
0;SIG_REF_DETAIL;A63;1;45122;45269;396771.840905011;6380560.64636776;396815.497179875;6380420.62894993
0;SIG_REF_DETAIL;A63;1;45269;45399;396815.497179875;6380420.62894993;396847.639633997;6380294.51400642
0;SIG_REF_DETAIL;A63;1;45399;45556;396847.639633997;6380294.51400642;396879.641196809;6380140.71320893
0;SIG_REF_DETAIL;A63;1;45556;45669;396879.641196809;6380140.71320893;396896.333922132;6380029.46924576
0;SIG_REF_DETAIL;A63;1;45669;45775;396896.333922132;6380029.46924576;396908.346358497;6379923.56729751
0;SIG_REF_DETAIL;A63;1;45775;45962;396908.346358497;6379923.56729751;396919.335692369;6379737.08294181
0;SIG_REF_DETAIL;A63;1;45962;46179;396919.335692369;6379737.08294181;396917.460006883;6379520.07918261
0;SIG_REF_DETAIL;A63;1;46179;46283;396917.460006883;6379520.07918261;396910.701342202;6379416.41820749
0;SIG_REF_DETAIL;A63;1;46283;46419;396910.701342202;6379416.41820749;396896.793476575;6379281.85060381
0;SIG_REF_DETAIL;A63;1;46419;46610;396896.793476575;6379281.85060381;396866.396609149;6379092.91584221
0;SIG_REF_DETAIL;A63;3;44647;44737;396606.684641927;6380991.58448346;396646.591586478;6380910.91403104
0;SIG_REF_DETAIL;A63;3;44737;44817;396646.591586478;6380910.91403104;396680.200000154;6380838.33345038
0;SIG_REF_DETAIL;A63;3;44817;44967;396680.200000154;6380838.33345038;396737.383575794;6380699.77466427
0;SIG_REF_DETAIL;A63;3;44967;45122;396737.383575794;6380699.77466427;396788.86486027;6380553.59564349
0;SIG_REF_DETAIL;A63;3;45122;45257;396788.86486027;6380553.59564349;396827.626829946;6380424.38034919
0;SIG_REF_DETAIL;A63;3;45257;45397;396827.626829946;6380424.38034919;396861.448928839;6380288.50853761
0;SIG_REF_DETAIL;A63;3;45397;45537;396861.448928839;6380288.50853761;396888.187939772;6380151.08835626
0;SIG_REF_DETAIL;A63;3;45537;45682;396888.187939772;6380151.08835626;396909.223951798;6380007.71560403
0;SIG_REF_DETAIL;A63;3;45682;45822;396909.223951798;6380007.71560403;396922.569777267;6379868.38441342
0;SIG_REF_DETAIL;A63;3;45822;45967;396922.569777267;6379868.38441342;396929.433109856;6379723.47179074
0;SIG_REF_DETAIL;A63;3;45967;46072;396929.433109856;6379723.47179074;396930.018023102;6379618.4553236
0;SIG_REF_DETAIL;A63;3;46072;46187;396930.018023102;6379618.4553236;396926.220910539;6379503.52973224
0;SIG_REF_DETAIL;A63;3;46187;46297;396926.220910539;6379503.52973224;396918.690796902;6379393.78909635
0;SIG_REF_DETAIL;A63;3;46297;46417;396918.690796902;6379393.78909635;396905.363578141;6379274.54130932
0;SIG_REF_DETAIL;A63;3;46417;46547;396905.363578141;6379274.54130932;396885.857556981;6379146.13845973
0;SIG_REF_DETAIL;A63;3;46547;46667;396885.857556981;6379146.13845973;396863.118770926;6379028.34606724
0;SIG_REF_DETAIL;A63;3;46667;46787;396863.118770926;6379028.34606724;396835.57334499;6378911.67555714
0;SIG_REF_DETAIL;A63;3;46787;46891;396835.57334499;6378911.67555714;396807.744068768;6378810.58912956
0;SIG_REF_DETAIL;A63;3;46891;47037;396807.744068768;6378810.58912956;396765.897078031;6378671.69887928
0;SIG_REF_DETAIL;A63;3;47037;47206;396765.897078031;6378671.69887928;396711.820270039;6378510.60015685
