LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;ABS_DEB;ABS_FIN;CD_VOIE_INF__VOIE;LARGEUR;DATE_MS
A6;1;285105;286800;VS;3.5;19/09/1991 00:00:00
A6;1;286800;289100;BAU;3.5;13/06/1968 00:00:00
A6;1;286800;289100;BDG;3.5;13/06/1968 00:00:00
A6;1;286800;289100;VS;3.5;13/06/1968 00:00:00
A6;1;289100;304400;BAU;3.5;13/06/1968 00:00:00
A6;1;289100;304400;BDG;3.5;13/06/1968 00:00:00
A6;1;304400;304604;BAU;3.5;13/06/1968 00:00:00
A6;1;304400;304604;BDG;3.5;13/06/1968 00:00:00
A6;1;304400;304604;VM1;3.5;13/06/1968 00:00:00
A6;1;304400;304604;VR;3.5;22/03/1982 00:00:00
A6;1;304604;314700;VL;3.5;15/11/1991 00:00:00
A6;1;304604;305000;BAU;3.5;13/06/1968 00:00:00
A6;1;304604;305000;BDG;3.5;13/06/1968 00:00:00
A6;1;304604;305000;VM1;3.5;13/06/1968 00:00:00
A6;1;304604;305000;VM2;3.5;13/06/1968 00:00:00
A6;1;304604;305000;VM3;3.5;13/11/1991 00:00:00
A6;1;304604;305000;VR;3.5;13/11/1991 00:00:00
A6;1;305000;314700;BAU;3.5;13/06/1968 00:00:00
A6;1;305000;314700;BDG;3.5;13/06/1968 00:00:00
A6;1;305000;314700;VM1;3.5;13/06/1968 00:00:00
A6;1;305000;314700;VM2;3.5;13/06/1968 00:00:00
A6;1;305000;320900;VR;3.5;22/03/1982 00:00:00
A6;1;314700;354900;VL;3.5;13/06/1968 00:00:00
A6;1;314700;320900;BAU;3.5;13/06/1968 00:00:00
A6;1;314700;320900;BDG;3.5;13/06/1968 00:00:00
A6;1;314700;320900;VM1;3.5;13/06/1968 00:00:00
A6;1;320900;329300;BAU;3.5;13/06/1968 00:00:00
A6;1;320900;329300;BDG;3.5;13/06/1968 00:00:00
A6;1;320900;329300;VM1;3.5;13/06/1968 00:00:00
A6;1;320900;329300;VR;3.5;06/10/1982 00:00:00
A6;1;329300;337750;BAU;3.5;13/06/1968 00:00:00
A6;1;329300;337750;BDG;3.5;13/06/1968 00:00:00
A6;1;329300;337750;VM1;3.5;13/06/1968 00:00:00
A6;1;329300;337750;VR;3.5;28/02/1983 00:00:00
A6;1;337750;352708;BAU;3.5;13/06/1968 00:00:00
A6;1;337750;352708;BDG;3.5;13/06/1968 00:00:00
A6;1;337750;352708;VM1;3.5;13/06/1968 00:00:00
A6;1;337750;352708;VR;3.5;16/09/1983 00:00:00
A6;1;352708;354900;BAU;3.5;13/06/1968 00:00:00
A6;1;352708;354900;BDG;3.5;13/06/1968 00:00:00
A6;1;352708;354900;VM1;3.5;13/06/1968 00:00:00
A6;1;352708;354900;VR;3.5;13/06/1968 00:00:00
A6;1;354900;421000;VL;3.5;06/03/1990 00:00:00
A6;1;354900;356720;BAU;3.5;06/03/1990 00:00:00
A6;1;354900;356720;BDG;3.5;06/03/1990 00:00:00
A6;1;354900;356720;VM1;3.5;06/03/1990 00:00:00
A6;1;354900;356720;VR;3.5;02/11/1970 00:00:00
A6;1;356720;369000;BAU;3.5;06/03/1990 00:00:00
A6;1;356720;369000;BDG;3.5;06/03/1990 00:00:00
A6;1;356720;369000;VM1;3.5;06/03/1990 00:00:00
A6;1;356720;369000;VR;3.5;15/02/1984 00:00:00
A6;1;369000;382900;BAU;3.5;06/03/1990 00:00:00
A6;1;369000;382900;BDG;3.5;06/03/1990 00:00:00
A6;1;369000;382900;VM1;3.5;06/03/1990 00:00:00
A6;1;369000;382900;VR;3.5;30/08/1984 00:00:00
A6;1;382900;389000;BAU;3.5;06/03/1990 00:00:00
A6;1;382900;389000;BDG;3.5;06/03/1990 00:00:00
A6;1;382900;389000;VM1;3.5;06/03/1990 00:00:00
A6;1;382900;389000;VR;3.5;11/03/1987 00:00:00
A6;1;389000;410000;BAU;3.5;06/03/1990 00:00:00
A6;1;389000;410000;BDG;3.5;06/03/1990 00:00:00
A6;1;389000;410000;VM1;3.5;06/03/1990 00:00:00
A6;1;389000;410000;VR;3.5;08/03/1989 00:00:00
A6;1;410000;421000;BAU;3.5;06/03/1990 00:00:00
A6;1;410000;421000;BDG;3.5;06/03/1990 00:00:00
A6;1;410000;421000;VM1;3.5;06/03/1990 00:00:00
A6;1;410000;421000;VR;3.5;06/03/1990 00:00:00
A6;1;421000;426800;VL;3.5;06/01/1965 00:00:00
A6;1;421000;426800;BAU;3.5;06/01/1965 00:00:00
A6;1;421000;426800;BDG;3.5;06/01/1965 00:00:00
A6;1;421000;426800;VM1;3.5;06/01/1965 00:00:00
A6;1;421000;426800;VR;3.5;04/03/1986 00:00:00
A6;1;427600;429900;VL;3.5;06/01/1965 00:00:00
A6;1;427600;428100;BAU;3.5;06/01/1965 00:00:00
A6;1;427600;428100;BDG;3.5;06/01/1965 00:00:00
A6;1;427600;428100;VM1;3.5;06/01/1965 00:00:00
A6;1;427600;428100;VR;3.5;04/03/1986 00:00:00
A6;1;428100;429900;BAU;3.5;06/01/1965 00:00:00
A6;1;428100;429900;BDG;3.5;06/01/1965 00:00:00
A6;1;428100;429900;VM1;3.5;06/01/1965 00:00:00
A6;1;428100;434100;VR;3.5;23/09/1988 00:00:00
A6;1;429900;431460;VL;3.5;05/11/1991 00:00:00
A6;1;429900;431460;BAU;3.5;06/01/1965 00:00:00
A6;1;429900;431460;BDG;3.5;06/01/1965 00:00:00
A6;1;429900;431460;VM1;3.5;06/01/1965 00:00:00
A6;1;429900;431460;VM2;3.5;06/01/1965 00:00:00
A6;1;431460;433000;VL;3.5;06/01/1965 00:00:00
A6;1;431460;433000;BAU;3.5;06/01/1965 00:00:00
A6;1;431460;433000;BDG;3.5;06/01/1965 00:00:00
A6;1;431460;433000;VM1;3.5;06/01/1965 00:00:00
A6;1;433000;444750;VL;3.5;05/01/1968 00:00:00
A6;1;433000;434100;BAU;3.5;05/01/1968 00:00:00
A6;1;433000;434100;BDG;3.5;05/01/1968 00:00:00
A6;1;433000;434100;VM1;3.5;05/01/1968 00:00:00
A6;1;434100;440500;BAU;3.5;05/01/1968 00:00:00
A6;1;434100;440500;BDG;3.5;05/01/1968 00:00:00
A6;1;434100;443500;VR;3.5;05/01/1968 00:00:00
A6;1;440500;443500;BAU;3.5;05/01/1968 00:00:00
A6;1;440500;443500;BDG;3.5;05/01/1968 00:00:00
A6;1;440500;443500;VM1;3.5;05/01/1968 00:00:00
A6;1;443500;444750;BAU;3.5;05/01/1968 00:00:00
A6;1;443500;444750;BDG;3.5;05/01/1968 00:00:00
A6;1;443500;444750;VM1;3.5;05/01/1968 00:00:00
A6;1;443500;444750;VR;3.5;04/03/1986 00:00:00
A105;1;0;9976;VL;3.5;25/11/1994 00:00:00
A105;1;0;9976;VR;3.5;25/11/1994 00:00:00
A31;1;88200;91200;VR;3.5;17/07/1979 00:00:00
A31;1;91200;99700;VL;3.5;17/07/1979 00:00:00
A31;1;91200;99700;BAU;3.5;17/07/1979 00:00:00
A31;1;91200;99700;BDG;3.5;17/07/1979 00:00:00
A31;1;91200;99700;EE;3.5;31/10/2008 00:00:00
A31;1;91200;99700;VR;3.5;17/07/1979 00:00:00
A31;1;99700;100800;VL;3.5;17/07/1979 00:00:00
A31;1;99700;100800;BAU;3.5;17/07/1979 00:00:00
A31;1;99700;100800;BDG;3.5;17/07/1979 00:00:00
A31;1;99700;100800;VR;3.5;17/07/1979 00:00:00
A31;1;100800;112470;VL;3.5;24/02/1981 00:00:00
A31;1;100800;112470;BAU;3.5;24/02/1981 00:00:00
A31;1;100800;112470;BDG;3.5;24/02/1981 00:00:00
A31;1;100800;112470;VR;3.5;24/02/1981 00:00:00
A31;1;112470;114055;VL;3.5;24/02/1981 00:00:00
A31;1;112470;114055;BAU;3.5;24/02/1981 00:00:00
A31;1;112470;114055;BDG;3.5;24/02/1981 00:00:00
A31;1;112470;114055;EE;3.5;30/06/2005 00:00:00
A31;1;112470;114055;VR;3.5;24/02/1981 00:00:00
A31;1;114055;120843;VL;3.5;24/02/1981 00:00:00
A31;1;114055;120843;BAU;3.5;24/02/1981 00:00:00
A31;1;114055;120843;BDG;3.5;24/02/1981 00:00:00
A31;1;114055;120843;VR;3.5;24/02/1981 00:00:00
A31;1;120843;148536;VL;3.5;07/05/1981 00:00:00
A31;1;120843;148536;BAU;3.5;07/05/1981 00:00:00
A31;1;120843;148536;BDG;3.5;07/05/1981 00:00:00
A31;1;120843;148536;VR;3.5;07/05/1981 00:00:00
A31;1;148536;225210;VL;3.5;07/06/1981 00:00:00
A31;1;148536;225210;BAU;3.5;07/06/1981 00:00:00
A31;1;148536;225210;BDG;3.5;07/06/1981 00:00:00
A31;1;148536;225210;VR;3.5;07/06/1981 00:00:00
A31;1;225910;228481;VL;3.5;09/05/1981 00:00:00
A31;1;225910;228481;BAU;3.5;09/05/1981 00:00:00
A31;1;225910;228481;BDG;3.5;09/05/1981 00:00:00
A31;1;225910;228481;VR;3.5;09/05/1981 00:00:00
A404;2;0;20348;VL;3.5;29/11/1997 00:00:00
A404;2;0;20348;VR;3.5;29/11/1997 00:00:00
A5A;1;0;9476;VL;3.5;01/07/1995 00:00:00
A5A;1;0;9476;VM1;3.5;01/07/1995 00:00:00
A5A;1;0;9476;VR;3.5;01/07/1995 00:00:00
A26;2;372700;393968;BAU;3.5;25/01/1991 00:00:00
A26;2;372700;393968;BDG;3.5;25/01/1991 00:00:00
A26;2;372700;393968;VL;3.5;25/01/1991 00:00:00
A26;2;372700;393968;VR;3.5;25/01/1991 00:00:00
A31;2;0;1300;VL;3.5;15/05/1973 00:00:00
A31;2;0;1300;BAU;3.5;15/05/1973 00:00:00
A31;2;0;1300;BDG;3.5;15/05/1973 00:00:00
A31;2;0;1300;VM1;3.5;15/05/1973 00:00:00
A31;2;0;1300;VR;3.5;03/03/1992 00:00:00
A31;2;1300;4780;VL;3.5;11/03/1992 00:00:00
A31;2;1300;4780;BAU;3.5;15/05/1973 00:00:00
A31;2;1300;4780;BDG;3.5;15/05/1973 00:00:00
A31;2;1300;4780;VM1;3.5;15/05/1973 00:00:00
A31;2;1300;4780;VR;3.5;15/05/1973 00:00:00
A31;2;4780;5200;VL;3.5;15/05/1973 00:00:00
A31;2;4780;5200;BAU;3.5;15/05/1973 00:00:00
A31;2;4780;5200;BDG;3.5;15/05/1973 00:00:00
A31;2;4780;5200;VR;3.5;15/05/1973 00:00:00
A31;2;5200;15000;VL;3.5;15/05/1973 00:00:00
A31;2;5200;15000;BAU;3.5;15/05/1973 00:00:00
A31;2;5200;15000;BDG;3.5;15/05/1973 00:00:00
A31;2;5200;15000;EE;3.5;30/09/2007 00:00:00
A31;2;5200;15000;VR;3.5;15/05/1973 00:00:00
A31;2;15000;17030;VL;3.5;15/05/1973 00:00:00
A31;2;15000;17030;BAU;3.5;15/05/1973 00:00:00
A31;2;15000;17030;BDG;3.5;15/05/1973 00:00:00
A31;2;15000;17030;EE;3.5;30/09/2007 00:00:00
A31;2;15000;17030;VR;3.5;15/05/1973 00:00:00
A31;2;17030;27300;VL;3.5;15/05/1973 00:00:00
A31;2;17030;27300;BAU;3.5;15/05/1973 00:00:00
A31;2;17030;27300;BDG;3.5;15/05/1973 00:00:00
A31;2;17030;27300;VR;3.5;15/05/1973 00:00:00
A31;2;27300;39200;VL;3.5;03/04/1987 00:00:00
A31;2;27300;39200;BAU;3.5;03/04/1987 00:00:00
A31;2;27300;39200;BDG;3.5;03/04/1987 00:00:00
A31;2;27300;39200;VR;3.5;03/04/1987 00:00:00
A31;2;39200;40670;VL;3.5;03/04/1987 00:00:00
A31;2;39200;40670;BAU;3.5;03/04/1987 00:00:00
A31;2;39200;40670;BDG;3.5;03/04/1987 00:00:00
A31;2;39200;40670;EE;3.5;08/10/2008 00:00:00
A31;2;39200;40670;VR;3.5;03/04/1987 00:00:00
A31;2;40670;62300;VL;3.5;03/08/1985 00:00:00
A31;2;40670;62300;BAU;3.5;03/08/1985 00:00:00
A31;2;40670;62300;BDG;3.5;03/08/1985 00:00:00
A31;2;40670;62300;EE;3.5;08/10/2008 00:00:00
A31;2;40670;62300;VR;3.5;03/08/1985 00:00:00
A31;2;62300;62340;VL;3.5;03/08/1985 00:00:00
A31;2;62300;62340;BAU;3.5;03/08/1985 00:00:00
A31;2;62300;62340;BDG;3.5;03/08/1985 00:00:00
A31;2;62300;62340;VR;3.5;03/08/1985 00:00:00
A31;2;62340;69800;VL;3.5;03/08/1985 00:00:00
A31;2;62340;69800;BAU;3.5;03/08/1985 00:00:00
A31;2;62340;69800;BDG;3.5;03/08/1985 00:00:00
A31;2;62340;69800;EE;3.5;13/11/2007 00:00:00
A31;2;62340;69800;VR;3.5;03/08/1985 00:00:00
A31;2;69800;69820;VL;3.5;17/07/1979 00:00:00
A31;2;69800;69820;BAU;3.5;17/07/1979 00:00:00
A31;2;69800;69820;BDG;3.5;17/07/1979 00:00:00
A31;2;69800;69820;EE;3.5;13/11/2007 00:00:00
A31;2;69800;69820;VR;3.5;17/07/1979 00:00:00
A31;2;69820;74800;VL;3.5;17/07/1979 00:00:00
A31;2;69820;74800;BAU;3.5;17/07/1979 00:00:00
A31;2;69820;74800;BDG;3.5;17/07/1979 00:00:00
A31;2;69820;74800;EE;3.5;13/11/2007 00:00:00
A31;2;69820;74800;VR;3.5;17/07/1979 00:00:00
A31;2;74800;86500;VL;3.5;17/07/1979 00:00:00
A31;2;74800;86500;BAU;3.5;17/07/1979 00:00:00
A31;2;74800;86500;BDG;3.5;17/07/1979 00:00:00
A31;2;74800;86500;EE;3.5;30/06/2008 00:00:00
A31;2;74800;86500;VR;3.5;17/07/1979 00:00:00
A31;2;86500;88250;VL;3.5;17/07/1979 00:00:00
A31;2;86500;88250;BAU;3.5;17/07/1979 00:00:00
A31;2;86500;88250;BDG;3.5;17/07/1979 00:00:00
A31;2;86500;88250;EE;3.5;30/06/2008 00:00:00
A31;2;86500;88250;VR;3.5;17/07/1979 00:00:00
A31;2;88250;91200;VL;3.5;17/07/1979 00:00:00
A31;2;88250;91200;BAU;3.5;17/07/1979 00:00:00
A31;2;88250;91200;BDG;3.5;17/07/1979 00:00:00
A31;2;88250;91200;EE;3.5;13/11/2007 00:00:00
A31;2;88250;91200;VR;3.5;17/07/1979 00:00:00
A31;2;91200;99900;VL;3.5;17/07/1979 00:00:00
A31;2;91200;99900;BAU;3.5;17/07/1979 00:00:00
A31;2;91200;99900;BDG;3.5;17/07/1979 00:00:00
A31;2;91200;99900;EE;3.5;18/10/2007 00:00:00
A31;2;91200;99900;VR;3.5;17/07/1979 00:00:00
A31;2;99900;100800;VL;3.5;17/07/1979 00:00:00
A31;2;99900;100800;BAU;3.5;17/07/1979 00:00:00
A31;2;99900;100800;BDG;3.5;17/07/1979 00:00:00
A31;2;99900;100800;EE;3.5;30/07/2008 00:00:00
A31;2;99900;100800;VR;3.5;17/07/1979 00:00:00
A31;2;100800;110780;VL;3.5;24/02/1981 00:00:00
A31;2;100800;110780;BAU;3.5;24/02/1981 00:00:00
A31;2;100800;110780;BDG;3.5;24/02/1981 00:00:00
A31;2;100800;110780;EE;3.5;30/07/2008 00:00:00
A31;2;100800;110780;VR;3.5;24/02/1981 00:00:00
A31;2;110780;113090;VL;3.5;24/02/1981 00:00:00
A31;2;110780;113090;BAU;3.5;24/02/1981 00:00:00
A31;2;110780;113090;BDG;3.5;24/02/1981 00:00:00
A31;2;110780;113090;EE;3.5;30/06/2005 00:00:00
A31;2;110780;113090;VR;3.5;24/02/1981 00:00:00
